,tweet_date,tweet_id,text,user_id,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,verified
1482,Thu Dec 13 00:41:51 +0000 2018,1073015104885510145,Shots fired,46526948,Chandler,,140,575,1547,1500,False
1483,Thu Dec 13 00:41:51 +0000 2018,1073015106156384258,yeezy待ってますw,773434493667598337,宏介,,20,47,213,167,False
1484,Thu Dec 13 00:41:52 +0000 2018,1073015108283088897,RT @ComplexSneakers: Up close with @kyrieirving’s “Neon Blends” Nike Kyrie 5 PE. Would you cop this colorway? https://t.co/8HyiZu5qHS,3289323116,Joe Broback,,269,490,5643,4832,False
1485,Thu Dec 13 00:41:59 +0000 2018,1073015139014725634,"Just a step to show you how 2D Clocks are made

•
•
•
#airjordan #jordan #sneakerhead #airjordanclock #jordanclock… https://t.co/wuCvs2HuOG",926820650643177480,D' SOLACE SHOP,"Winnipeg, Manitoba",1,19,30,2,False
1486,Thu Dec 13 00:42:01 +0000 2018,1073015148355510273,Unas ganas de ir al outlet de nike y comprarme unas Jordan,3300665463,WM,,321,412,2654,3114,False
1487,Thu Dec 13 00:42:02 +0000 2018,1073015150112882688,"RT @Harperblammo: @TomerAzarly Nike: Just Do It

Adidas: Impossible is Nothing

New Balance: Not Right Now",3565863672,The Mamatova,United States,2311,2220,32012,43408,False
1488,Thu Dec 13 00:42:02 +0000 2018,1073015151161470976,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,131509223,🤫,Getting that Degree 🤟🏽,4133,3953,68136,50633,False
1489,Thu Dec 13 00:42:02 +0000 2018,1073015151811547136,😯🤯,483526394,🧟‍♂️🎒,wherever the ca$h at ,1554,877,109156,35446,False
1490,Thu Dec 13 00:42:03 +0000 2018,1073015155510923264,RT @SoleCollector: .@KyrieIrving debuts his “Neon Blends” Nike Kyrie 5 PE against the Wizards tonight. https://t.co/SxfypQyRLe,408927543,Alex Alves,,198,372,9853,6408,False
1491,Thu Dec 13 00:42:04 +0000 2018,1073015162024718337,"RT @Cam_Oflage: Nike ""Earned Edition"" NBA jersey thread

These seem to be about tying together each team's existing jersey roster

About ha…",453122180,"Stanley, the Canton Ace Cat fan account",the foundation,2811,2561,233215,405567,False
1492,Thu Dec 13 00:42:05 +0000 2018,1073015162645430274,RT @313doe: Me as soon as I throw the Nike Tech on https://t.co/cnRcozyclL,43716570,Jamez Rein-Dean,Bella Noche's,1187,795,126669,51218,False
1493,Thu Dec 13 00:42:06 +0000 2018,1073015170174148608,Via Nike⁠ SNKRS: https://t.co/wb6cqw09DY https://t.co/T5h8KIBuj3,2839855379,Sean Wade,,54,292,141,62,False
1494,Thu Dec 13 00:42:08 +0000 2018,1073015175278555137,😍😍I don't normal oogle kicks but the new #PlayStation x #Nike sneakers are lit! Hope these come to NZ!… https://t.co/MZ0xxMT9qW,561659754,Dhayana,"Auckland, New Zealand",6170,1100,4203,13514,False
1495,Thu Dec 13 00:42:09 +0000 2018,1073015179632410624,Man ive never heard shit like this https://t.co/AtjtGO8dLj,883692774129897472,Matthew Dennis,,30,89,33353,0,False
1496,Thu Dec 13 00:42:10 +0000 2018,1073015186338996224,"RT @GetOnSwag: NIKE AIR JORDAN 1 BHM “Equality” for Black History Month

[JHOPE  BTS 181212 2018MAMA MAMA in JAPAN  제이홉   방탄소년단] https://t.…",860536484,태태,"LA, Cali",303,68,15751,969,False
1497,Thu Dec 13 00:42:10 +0000 2018,1073015187295350784,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",463395630,💵ŁÖÑTĘ💶,"St Charles, MD",802,690,41830,25634,False
1498,Thu Dec 13 00:42:12 +0000 2018,1073015193234489345,RT @Eduardo_Combe: A 20 minutos de la primera final Adidas-Nike del Fútbol de Perú,37984211,Richi Cisneros®,"Lima, Peru",1694,3431,102884,20514,False
1499,Thu Dec 13 00:42:12 +0000 2018,1073015194861924354,@Nike FUCK THE SNKRS APP 🖕🏽,159234374,Ace Trainer!,The Digi World,2333,1210,42812,920,False
1500,Thu Dec 13 00:42:14 +0000 2018,1073015203401515008,"RT @AnotherNikeBot: After the huge demand for a Nike/SNKRS bot we are launching a brand NEW beta version of the Nike bot!🔥

We will only be…",1191624002,Hazer Leoo,,21,125,91,76,False
1501,Thu Dec 13 00:42:16 +0000 2018,1073015209189695491,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,3538336035,E_lew,,159,273,4018,23722,False
1502,Thu Dec 13 00:42:16 +0000 2018,1073015212528128000,NIKE×トイストーリーのコラボ,2508396643,にゃんこ☆彡,,1765,1872,17258,0,False
1503,Thu Dec 13 00:42:17 +0000 2018,1073015215724351494,Gostei de um vídeo @YouTube https://t.co/wJRzeKQAIe NIKE VS ADIDAS ft BANHEIRISTAS ‹ PORTUGA ›,819276208861040641,unlucky Caguei,Nu seu ❤,550,1012,16898,14604,False
1504,Thu Dec 13 00:42:17 +0000 2018,1073015216034570240,Gotta W,308114193,john elkins,,16,52,356,194,False
1505,Thu Dec 13 00:42:18 +0000 2018,1073015220711362561,"RT @ItsHopeLowie: Le maquillage aujourd’hui, le prix des Nike au pied d’un gilet jaune la semaine dernière, quand un “pauvre” ne ressemble…",576983468,Muchacha 🍑💕💞,"Paris, France",3248,203,147182,19979,False
1506,Thu Dec 13 00:42:21 +0000 2018,1073015229565390848,"@LynHarris Fred Perry top with Under Armour sweatbands and Nike kicks. Look, Ma, no sponsor?",52891088,Wendy Edelstein,Berkeley,206,1146,5907,14008,False
1507,Thu Dec 13 00:42:21 +0000 2018,1073015231457214465,Nike SB Dunk High TRD QS Gino Iannucci Mens Sz 12 Black Obsidian 881758 001 https://t.co/zluhKZOjEJ,2931311375,Finale Movers,Online!,394,9,278796,8968,False
1508,Thu Dec 13 00:42:22 +0000 2018,1073015234116415489,@electricitywave @Nike My dream sponsor? I think it's gonna have to be @newbelgium - I would be trying to get a SNE… https://t.co/jaumnSCgk9,35064324,SNERDAPERDS,Banjo Country,583,334,6116,4695,False
1509,Thu Dec 13 00:42:22 +0000 2018,1073015236263784448,@DrewSuave1 But ain’t that the same reason we wear J’s &amp; Nike because of who it is 🤔,598003597,Nue Soul,Chi✈️🤫,1529,3350,6889,11936,False
1510,Thu Dec 13 00:42:24 +0000 2018,1073015243037728768,"RT @LoopesGrasy: Duda no ano novo de adidas e eu de Nike, única vez que essa combinação vai ser perfeita ❤️",772680959493890048,Duda,,1563,1023,34175,34667,False
1511,Thu Dec 13 00:42:24 +0000 2018,1073015244610449408,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,779991067840032770,dobs ⚓,Philippines,346,231,8571,9009,False
1512,Thu Dec 13 00:42:24 +0000 2018,1073015244950249473,RT @ComplexSneakers: Up close with @kyrieirving’s “Neon Blends” Nike Kyrie 5 PE. Would you cop this colorway? https://t.co/8HyiZu5qHS,289408913,X,South Jersey,1836,3968,121609,234212,False
1513,Thu Dec 13 00:42:26 +0000 2018,1073015253804277760,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",974343686602412032,Ryan Christian,"Lingayen, Pangasinan",69,119,2983,3285,False
1514,Thu Dec 13 00:42:27 +0000 2018,1073015256237060096,"Nike Shox are ""say whaylt you want but these things saved my life when we took the kids to Universal Studios"" shoes… https://t.co/IYRZ9d2JKV",98013625,KITH Sweat,"Oakland, CA",7656,2095,166902,3100,False
1515,Thu Dec 13 00:42:28 +0000 2018,1073015258757914625,"転売ブログ更新速報 近日発売予定＾＾ Nike Air Jordan 1 ""Aleali May""【するよクンの論理と経験からウマウマ可能性を分析＾＾】 https://t.co/q4rjfcGCXD #転売 #せどり #副業… https://t.co/5wkpNXMFig",1068788487413891072,転売ブログ更新速報,,3,0,174,0,False
1516,Thu Dec 13 00:42:29 +0000 2018,1073015267100262400,Check out what I just added to my closet on Poshmark: ✂️HP🎉 Nike Womens Size 11 Kicks 👟✂️. https://t.co/XJ9mFBpBLL… https://t.co/ri2fGk4ziK,37463292,sandy harris,"Lee's Summit, MO",51,164,893,247,False
1517,Thu Dec 13 00:42:30 +0000 2018,1073015268169809920,@NBAspain @WorldWideWob @nikebasketball @Nike Bucks,830282606788767745,LaFrance,"Portland, OR",34,303,648,4405,False
1518,Thu Dec 13 00:42:31 +0000 2018,1073015271575543808,RT @gotogame: The new @PlayStationAU X @nikeaustralia coming to @footlocker this Friday is INSANE 😱😱 #playstation #nike https://t.co/63knlO…,70516637,papashansome,New Zealand,445,3032,41333,10596,False
1519,Thu Dec 13 00:42:31 +0000 2018,1073015273328799744,"RT @MC_basketball: At the Nike Invitational at Clovis West, Modesto Christian Boys defeated Edison of Fresno 93-54. Freshman, Devin Day, ha…",955568015529013248,brandon byrne,,72,171,23806,23745,False
1520,Thu Dec 13 00:42:31 +0000 2018,1073015274763366405,"RT @dropssupreme: ENTER IN A NEW FREE GIVEAWAY 🔥

➡️ follow @solezeroio + @dropssupreme 
➡️ RETWEET + LIKE this post

To try to win a free…",877116309166854144,Jack,"Solihull, England",134,182,2471,3409,False
1521,Thu Dec 13 00:42:32 +0000 2018,1073015276772384768,RT @fullress: 【プレゼント 各1名】ナイキ エア ジョーダン/アディダス オリジナルス イージーブースト (NIKE AIR JORDAN/adidas Originals YEEZY BOOST) https://t.co/bduAKpygPr https://…,938251281193353216,ジーク,,10,51,111,1340,False
1522,Thu Dec 13 00:42:32 +0000 2018,1073015276965429248,Looking like a Gym Goth in my leggings and Nike’s at the Prada show right now,534705711,Meg ✖️,,1621,247,15029,14167,False
1523,Thu Dec 13 00:42:32 +0000 2018,1073015277204463616,@DrewSuave1 @Raikemm Y’all pretty much would wear the same shif but with a Nike sign. All they are are just dad sho… https://t.co/fG2AEQz3Sb,1535585635,Da Prophet👳🏿‍♂️🇯🇵♦️,,594,574,17888,15963,False
1524,Thu Dec 13 00:42:32 +0000 2018,1073015279314264066,Baby nike sweater for Christmas came in today ima just give it to em lol,266250507,thenyquilmagician,"halloweentown, louisiana",3172,3488,207877,9627,False
1525,Thu Dec 13 00:42:33 +0000 2018,1073015280769613824,I need the 12's and a nike fit and black jeans,806322463634165760,javonco,,104,777,4460,660,False
1526,Thu Dec 13 00:42:34 +0000 2018,1073015285513375749,Comprei um tênis da Nike e uma bermuda braba,929529130835640322,🔥 Matheus 🔥,Penhão,729,715,2765,28968,False
1527,Thu Dec 13 00:42:37 +0000 2018,1073015297660006400,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",848406008934277120,しんさく,,27,100,1344,10921,False
1528,Thu Dec 13 00:42:38 +0000 2018,1073015303846723586,"RT @FootwearLinks: Nike Air Vapormax Flyknit 2 'Dark Grey'
Get them 30% OFF, use promo code GIFT30 at checkout
Buy here: https://t.co/YqRnC…",756316396120707072,Paola🥀,,168,101,2942,14226,False
1529,Thu Dec 13 00:42:40 +0000 2018,1073015309118844928,Check out what I just added to my closet on Poshmark: Nike Women's Running Short. https://t.co/aoACapNks4 via @poshmarkapp #shopmycloset,471277868,Sandy Sanay,,13,99,701,364,False
1530,Thu Dec 13 00:42:40 +0000 2018,1073015310142332929,piar no outlet sábado e só volto se for cheia de mimo da adidas e nike rs,2420572239,fenty,errexota,1358,777,71636,49365,False
1531,Thu Dec 13 00:42:41 +0000 2018,1073015315926138880,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,414271246,LIL STATEN ☝🏾,,5839,4503,141022,55500,False
1532,Thu Dec 13 00:42:42 +0000 2018,1073015317964709888,"RT @ItsHopeLowie: Le maquillage aujourd’hui, le prix des Nike au pied d’un gilet jaune la semaine dernière, quand un “pauvre” ne ressemble…",489492692,CIAGA 🥀,"Paris,Saint-Ouen",468,520,15821,12182,False
1533,Thu Dec 13 00:42:42 +0000 2018,1073015319680176128,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",156568119,🧸,"Indianapolis, IN",2244,2193,43559,3070,False
1534,Thu Dec 13 00:42:43 +0000 2018,1073015322465193984,Check out this YouTube giveaway and enter for a chance to win a the new #AppleWatch Series 4 @Nike Edition!… https://t.co/X5JsLDe7b7,340919553,PΛBLO 🦊,"Barcelona, Cataluña",70,297,1069,1354,False
1535,Thu Dec 13 00:42:49 +0000 2018,1073015348499083264,"RT @GetOnSwag: HERON PRESTON x NASA tech pants 
UNDERCOVER white Down Astronaut Puffer Jacket
NIKE Air Max 97

NAMJOON  #BTS 181212 [#2018M…",790422980727681024,엘_뷔_♥,김명수 김태형 ♥,224,304,131796,17942,False
1536,Thu Dec 13 00:42:48 +0000 2018,1073015344728551425,nike x ambush air max 180s ate... https://t.co/QvT6FRYvd7,971215493540581376,{'~'},,88,125,8145,7,False
1537,Thu Dec 13 00:42:49 +0000 2018,1073015350336413696,"RT @BigShotBryan: Well I will have the shirt collection, might do the jersey too lml can’t believe I don’t have the white jersey 🤣 https://…",389262068,Louie Kaboom,Gotham City,231,355,54057,808,False
1538,Thu Dec 13 00:42:50 +0000 2018,1073015351640612864,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,4912337125,ivan ;$,,442,504,8847,2265,False
1539,Thu Dec 13 00:42:50 +0000 2018,1073015353372884992,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",727081500055728128,Charlè,dyan lng sa mga cute.,267,257,15010,8006,False
1540,Thu Dec 13 00:42:52 +0000 2018,1073015361035894784,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,1011204035829903360,palms,sa may palma,222,248,2340,2751,False
1541,Thu Dec 13 00:42:54 +0000 2018,1073015371454533633,Carhartt and Nike collab,29702853,@faith development camp,"Salt Lake City, UT",1050,693,46479,17704,False
1542,Thu Dec 13 00:42:55 +0000 2018,1073015373027512320,"RT @LapstoneHammer: Announcing the Fear of God x Lapstone Charity Raffle!

Help us to raise money for the Boys &amp; Girls Club of Philadelphia…",2341404949,Hash,New York City,169,179,1706,77,False
1543,Thu Dec 13 00:42:57 +0000 2018,1073015382095450112,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,755837336592617472,Madie Madrona 🌻,,437,1072,5836,19359,False
1544,Thu Dec 13 00:42:59 +0000 2018,1073015391885160448,RT @ComplexSneakers: Up close with @kyrieirving’s “Neon Blends” Nike Kyrie 5 PE. Would you cop this colorway? https://t.co/8HyiZu5qHS,61896658,😈🤖,,1558,983,148787,31308,False
1545,Thu Dec 13 00:43:00 +0000 2018,1073015395726938112,"Perfect #HumpDay Exercise!! 
.
.
.
#FitnessPost #Fitness #HipThrust #LegDay #glutes #blackmen #24HourFitness… https://t.co/xbOoH57WI3",114351693,Chris Watson,"Los Angeles, California",3877,919,156348,72,False
1546,Thu Dec 13 00:43:00 +0000 2018,1073015397039788032,"RT @warriors: Town Gold

Introducing the Nike NBA Earned Edition Jersey https://t.co/kyw2I5PmVL",3700496294,Sukhman Gill,"California, USA",440,419,2427,2607,False
1547,Thu Dec 13 00:43:01 +0000 2018,1073015399246163968,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",68097453,6oyWonder,,238,358,7474,1161,False
1548,Thu Dec 13 00:43:01 +0000 2018,1073015400563011584,Check out what I just added to my closet on Poshmark: UniSex Nike Camo Kicks 👟👟. https://t.co/mUdyBTezLv via @poshmarkapp #shopmycloset,37463292,sandy harris,"Lee's Summit, MO",51,164,895,247,False
1549,Thu Dec 13 00:43:02 +0000 2018,1073015402504933376,Nike LeBron XV 15 low mens basketball shoes AO1755 https://t.co/Ia31Y1uNDk,301804208,Modern Owner,Online!,1042,12,2535751,561,False
1550,Thu Dec 13 00:43:03 +0000 2018,1073015406472937477,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",1966017924,Neb⚖️,704✈️828✈️404,739,547,60572,29913,False
1551,Thu Dec 13 00:43:03 +0000 2018,1073015408666435584,RT @william_lou: We got Christmas jerseys but not a Christmas game https://t.co/T3I4MWccPj,254427846,Cc_Rrafael,"Toronto, Ontario",164,271,17936,2615,False
1552,Thu Dec 13 00:43:05 +0000 2018,1073015414018342912,"RT @GetOnSwag: NIKE AIR JORDAN 1 BHM “Equality” for Black History Month

[JHOPE  BTS 181212 2018MAMA MAMA in JAPAN  제이홉   방탄소년단] https://t.…",381946450,jυleѕ 彡 셰린 💜 l,+62,32,417,8365,18472,False
1553,Thu Dec 13 00:43:06 +0000 2018,1073015418435002368,I was bout to get my brother some xbox gift card or something and ending up buying him Jordan’s and some nike cloth… https://t.co/vrDjndcZNp,1060626480684720129,Alexis Shannon,"Hawaii, USA",13,44,279,175,False
1554,Thu Dec 13 00:43:07 +0000 2018,1073015426001575939,"RT @Harperblammo: @TomerAzarly Nike: Just Do It

Adidas: Impossible is Nothing

New Balance: Not Right Now",124342314,Scrooge McCuck,"Baltimore, MD",696,1315,62189,8850,False
1555,Thu Dec 13 00:43:08 +0000 2018,1073015430527311872,RT @COOPERMENDI: Ya vienen lo reyes con la nike de muelle,825406579050741760,vasilanduki,"Sevilla, España",454,249,17043,26311,False
1556,Thu Dec 13 00:43:08 +0000 2018,1073015430355316736,Coisa linda,939701790748168192,Filipe Faustino,"Paraíba, Brasil",84,391,3843,7910,False
1557,Thu Dec 13 00:43:11 +0000 2018,1073015439884722176,I want,353591285,kass,jungkook biased (⑅˘͈ ᵕ ˘͈ ),2252,312,44239,29300,False
1558,Thu Dec 13 00:43:11 +0000 2018,1073015439985438721,RT @WhereYouWish: Nike LeBron XV 15 low mens basketball shoes AO1755 https://t.co/d4eAIPaj0N,735279799812362241,Swagafied,,401,42,71634,0,False
1559,Thu Dec 13 00:43:12 +0000 2018,1073015446952132608,Llegando al barrio de nike,2835392703,Agustin,"Carmen de Patagones, Argentina",634,729,49164,11856,False
1560,Thu Dec 13 00:43:12 +0000 2018,1073015446822154240,@nuggets @nike where is the Nuggets new Earned Edition jerseys?,731201299535015936,abe,"Colorado, USA",167,144,4064,9494,False
1561,Thu Dec 13 00:43:14 +0000 2018,1073015452689985537,vao usar lacoste ou tommy hilfiger?,2934324029,cassano,inferno,928,725,37147,47425,False
1562,Thu Dec 13 00:43:15 +0000 2018,1073015457781821440,Ron Cortez*,2290025710,Jonathan☃️,"Cartago, Costa Rica",794,509,24457,18051,False
1563,Thu Dec 13 00:43:16 +0000 2018,1073015461741178880,RT @fullress: 【プレゼント 各1名】ナイキ エア ジョーダン/アディダス オリジナルス イージーブースト (NIKE AIR JORDAN/adidas Originals YEEZY BOOST) https://t.co/bduAKpygPr https://…,2369697018,Arata,,188,341,773,1097,False
1564,Thu Dec 13 00:43:17 +0000 2018,1073015467940433920,"RT @SOLELINKS: Ad: Sizes 9.5-11 left on Nike LeBron 16 '20/20' under retail for $155 + FREE shipping, use code GIFT30 =&gt; https://t.co/h0jxZ…",3332100754,MJ23,,252,852,26967,2463,False
